Timestamp,Channel,Message
2019-04-06 09:17:20,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:18:17,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:18:17,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:18:17,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:18:19,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:18:19,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:19:17,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:19:18,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:19:18,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:19:18,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:20:49,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:20:49,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:20:52,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:20:52,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:21:29,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:21:29,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:21:30,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:21:30,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:22:20,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:22:20,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:22:21,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:22:21,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:24:14,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:24:14,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:24:15,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:24:15,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:25:14,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:25:14,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:25:15,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:25:15,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:26:00,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:26:00,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:26:00,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:26:01,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:26:01,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:27:13,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:27:14,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:27:16,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:27:16,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:27:45,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:27:45,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:27:49,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:27:49,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:28:33,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:28:33,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:28:35,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:28:35,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:29:29,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:29:29,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:29:29,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:29:30,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:29:31,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:29:53,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:29:53,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:29:54,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:29:55,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:30:30,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:30:30,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:30:31,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:30:31,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:31:12,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:31:12,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:31:13,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:31:13,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:36:29,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:36:29,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:36:31,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:36:31,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:36:50,SmartHome/zigbee2mqtt/bridge/state,online
