Timestamp,Channel,Message
2019-04-02 22:28:12,/SmartHome/watering_array_v4/deviceinformation,|'{"devicetype":"watering_array_v4","inputs":8,"outputs":4}'|
2019-04-02 22:29:06,/SmartHome/zigbee2mqtt/bridge/state,online
2019-04-02 22:29:06,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-02 22:29:28,/SmartHome/watering_array_v4/device,
2019-04-02 22:29:28,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-02 22:29:37,/SmartHome/watering_array_v4/device,
2019-04-02 22:29:37,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-02 22:29:42,/SmartHome/watering_array_v4/device,
2019-04-02 22:29:42,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-02 22:31:20,/SmartHome/zigbee2mqtt/bridge/state,online
2019-04-02 22:31:20,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-02 22:57:44,/SmartHome/watering_array_v4/device,
2019-04-02 22:57:44,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-02 23:00:00,/SmartHome/watering_array_v4/device,
2019-04-02 23:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-02 23:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-02 23:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/487
2019-04-03 00:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 00:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 01:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 01:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 01:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 01:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/486
2019-04-03 02:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 02:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 02:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 02:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/486
2019-04-03 03:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 03:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 03:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 03:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/485
2019-04-03 04:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 04:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 04:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 04:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/484
2019-04-03 05:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 05:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 05:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 05:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/484
2019-04-03 06:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 06:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 06:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 06:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/484
2019-04-03 07:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 07:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 07:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 07:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/484
2019-04-03 08:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 08:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 08:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 08:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/483
2019-04-03 09:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 09:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 09:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 09:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/482
2019-04-03 10:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 10:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 10:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 10:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/483
2019-04-03 11:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 11:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 11:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 11:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/482
2019-04-03 12:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 12:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 12:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 12:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/482
2019-04-03 13:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 13:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 13:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 13:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/482
2019-04-03 14:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 14:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 14:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 14:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/482
2019-04-03 15:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 15:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 15:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 15:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/482
2019-04-03 16:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 16:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 16:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 16:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/482
2019-04-03 17:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 17:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 17:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 17:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-03 18:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 18:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 18:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 18:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/482
2019-04-03 18:34:26,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 18:34:26,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 18:34:27,/SmartHome/watering_array_v4/device,
2019-04-03 18:34:27,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 18:34:30,/SmartHome/watering_array_v4/device,
2019-04-03 18:34:30,/SmartHome/watering_array_v4/device,
2019-04-03 18:34:30,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 18:34:30,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 18:37:09,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 18:37:09,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 18:38:48,/SmartHome/watering_array_v4/device,
2019-04-03 18:38:48,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 18:42:26,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 18:42:26,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 18:52:47,/SmartHome/watering_array_v4/device,
2019-04-03 18:52:47,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 19:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 19:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 19:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 19:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-03 20:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 20:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 20:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 20:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-03 20:15:59,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:15:59,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:16:53,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:16:53,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:17:18,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:17:18,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:17:46,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:17:46,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:19:23,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:19:23,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:19:58,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:19:58,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:20:17,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:20:17,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:21:10,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:21:10,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:23:16,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:23:16,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:23:59,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:23:59,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:25:28,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:25:28,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:26:14,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:26:14,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:26:57,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:26:57,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:27:40,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:27:40,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:28:53,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:28:53,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:33:13,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:33:13,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:33:55,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:33:55,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:35:43,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:35:43,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:36:37,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:36:37,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:37:30,/SmartHome/watering_array_v4/device,
2019-04-03 20:37:30,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 20:40:12,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:40:13,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:43:59,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:43:59,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:45:01,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:45:02,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:45:34,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:45:34,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:46:02,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:46:02,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:47:17,/SmartHome/watering_array_v4/device,
2019-04-03 20:47:17,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 20:47:44,/SmartHome/watering_array_v4/device,
2019-04-03 20:47:44,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 20:50:33,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:50:33,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:51:56,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:51:56,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:53:04,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:53:04,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 20:55:09,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 20:55:09,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 21:01:07,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 21:01:07,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 21:02:06,/SmartHome/watering_array_v4/device,
2019-04-03 21:02:06,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 21:03:27,/SmartHome/watering_array_v4/device,
2019-04-03 21:03:28,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 21:03:30,/SmartHome/watering_array_v4/device,
2019-04-03 21:03:30,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 21:05:06,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 21:05:06,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 21:05:33,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 21:05:33,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 21:06:27,/SmartHome/watering_array_v4/device,
2019-04-03 21:06:27,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 21:06:53,/SmartHome/watering_array_v4/device,
2019-04-03 21:06:53,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 21:11:41,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 21:11:41,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 21:16:00,/SmartHome/zigbee2mqtt/bridge/state,offline
2019-04-03 21:16:00,/SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-03 21:17:03,/SmartHome/watering_array_v4/device,
2019-04-03 21:17:03,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 22:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 22:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 22:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 22:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/479
2019-04-03 23:00:00,/SmartHome/watering_array_v4/device,
2019-04-03 23:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-03 23:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 23:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-03 23:45:04,/SmartHome/watering_array_v4/device,
2019-04-03 23:45:04,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 23:45:45,/SmartHome/watering_array_v4/device,
2019-04-03 23:45:45,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 23:46:08,/SmartHome/watering_array_v4/device,
2019-04-03 23:46:08,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 23:46:59,/SmartHome/watering_array_v4/device,
2019-04-03 23:46:59,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 23:47:07,/SmartHome/watering_array_v4/device,
2019-04-03 23:47:07,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 23:47:16,/SmartHome/watering_array_v4/device,
2019-04-03 23:47:16,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-03 23:50:00,/SmartHome/watering_array_v4/device,
2019-04-03 23:50:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 00:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 00:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 00:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 00:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-04 01:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 01:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 01:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 01:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-04 02:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 02:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 02:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 02:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-04 03:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 03:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 03:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 03:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/480
2019-04-04 04:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 04:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 04:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 04:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-04 05:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 05:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 05:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 05:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-04 06:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 06:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 06:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 06:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-04 07:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 07:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 07:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 07:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-04 07:10:16,/SmartHome/watering_array_v4/device,
2019-04-04 07:10:16,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 07:19:46,/SmartHome/watering_array_v4/device,
2019-04-04 07:19:46,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 07:22:52,/SmartHome/watering_array_v4/device,
2019-04-04 07:22:52,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 07:25:50,/SmartHome/watering_array_v4/device,
2019-04-04 07:25:50,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 07:27:15,/SmartHome/watering_array_v4/device,
2019-04-04 07:27:15,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 08:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 08:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 08:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 08:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-04 09:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 09:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 09:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 09:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/480
2019-04-04 10:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 10:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 10:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 10:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-04 11:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 11:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 11:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 11:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/481
2019-04-04 12:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 12:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 12:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 12:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/482
2019-04-04 13:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 13:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 13:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 13:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/482
2019-04-04 14:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 14:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 14:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 14:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/482
2019-04-04 15:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 15:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 15:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 15:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/483
2019-04-04 16:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 16:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 16:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 16:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/484
2019-04-04 17:00:00,/SmartHome/watering_array_v4/device,
2019-04-04 17:00:00,/SmartHome/watering_array_v4/sensor/testfile,7
2019-04-04 17:00:00,/SmartHome/watering_array_v4/deviceinformation,|{"devicetype":"watering_array_v4","inputs":8,"outputs":4}|
2019-04-04 17:00:00,/SmartHome/data/sensor,testfile/watering_array_v4/7/484
2019-04-04 17:29:21,/SmartHome/zigbee2mqtt/bridge/state,offline
